i	M1	Pi	M2	MWD	Pf	CV?
26	1.0	50.0	0.2	inf	inf	no
27	1.0	50.0	0.25	inf	inf	no
28	1.0	50.0	0.3	inf	inf	no
32	1.0	87.0	0.1	inf	inf	no
33	1.0	87.0	0.15	inf	inf	no
34	1.0	87.0	0.2	inf	inf	no
35	1.0	87.0	0.25	0.3417257225754034	0.06714315042736381	yes
36	1.0	87.0	0.3	0.33037727213	0.135807816431293	no
40	1.0	149.0	0.1	inf	inf	no
41	1.0	149.0	0.15	0.3639868494679999	0.19982728448023865	no
42	1.0	149.0	0.2	0.36139639265500006	0.3197837920083211	no
43	1.0	149.0	0.25	0.359392392222	0.4259111850955578	no
44	1.0	149.0	0.3	0.357748934706	0.525686701849989	no
45	1.0	149.0	0.35	0.356441895959	0.6214999219136028	no
48	1.0	257.0	0.1	0.402250661367	0.32401588758210104	no
49	1.0	257.0	0.15	0.3976703707759999	0.5373071338952564	no
50	1.0	257.0	0.2	0.39447729163800005	0.7435349471311092	no
51	1.0	257.0	0.25	0.39213669365000003	0.9445489301102344	no
52	1.0	257.0	0.3	0.390245987314	1.140174791320534	no
53	1.0	257.0	0.35	0.388621588644	1.3303431865755513	no
56	1.0	442.0	0.1	0.44357382963	0.7402755566671091	no
57	1.0	442.0	0.15	0.438103569035	1.1734343413771515	no
58	1.0	442.0	0.2	0.434314864228	1.6019785411885772	no
59	1.0	442.0	0.25	0.431382337835	2.021395090320143	no
60	1.0	442.0	0.3	0.428995319043	2.4303998271623626	no
61	1.0	442.0	0.35	0.427149775887	2.831288531414916	no
62	1.0	442.0	0.4	0.425654856178	3.1781059671497336	no
114	1.3	84.0	0.2	inf	inf	no
115	1.3	84.0	0.25	inf	inf	no
116	1.3	84.0	0.3	inf	inf	no
120	1.3	143.0	0.1	inf	inf	no
121	1.3	143.0	0.15	inf	inf	no
122	1.3	143.0	0.2	inf	inf	no
123	1.3	143.0	0.25	0.38921198467161044	0.04456299386102081	yes
124	1.3	143.0	0.3	0.3792558111596412	0.08714300736853064	yes
125	1.3	143.0	0.35	0.3697395748069999	0.16619187899038518	no
128	1.3	244.0	0.1	inf	inf	no
129	1.3	244.0	0.15	0.413785582052	0.15647326040218204	no
130	1.3	244.0	0.2	0.410266382704	0.28570886399215223	no
131	1.3	244.0	0.25	0.40767183709699994	0.3923323427386341	no
132	1.3	244.0	0.3	0.405600272477	0.49133354967700366	no
133	1.3	244.0	0.35	0.403765665001	0.5854714810837165	no
136	1.3	417.0	0.1	0.463727168834	0.2900297073951089	no
137	1.3	417.0	0.15	0.457776938891	0.49695582705167557	no
138	1.3	417.0	0.2	0.45343466946	0.6959568372832341	no
139	1.3	417.0	0.25	0.450215382615	0.8903877041923633	no
140	1.3	417.0	0.3	0.44753350261499997	1.079840350341851	no
141	1.3	417.0	0.35	0.445374363078	1.2652796306682221	no
142	1.3	417.0	0.4	0.443561528644	1.0738579024852029	no
289	2.0	232.0	0.15	inf	inf	no
290	2.0	232.0	0.2	inf	inf	no
291	2.0	232.0	0.25	inf	inf	no
292	2.0	232.0	0.3	inf	inf	no
293	2.0	232.0	0.35	inf	inf	no
294	2.0	232.0	0.4	inf	inf	no
367	2.3	137.0	0.45	inf	inf	no
764	4.0	421.0	0.35	inf	inf	no
765	4.0	421.0	0.4	inf	inf	no
766	4.0	421.0	0.5	inf	inf	no
767	4.0	421.0	0.55	inf	inf	no
768	4.0	421.0	0.6	inf	inf	no
769	4.0	421.0	0.7	inf	inf	no
868	5.0	459.0	0.75	inf	inf	no
869	5.0	459.0	0.8	inf	inf	no
872	5.0	793.0	0.25	inf	inf	no
873	5.0	793.0	0.3	inf	inf	no
874	5.0	793.0	0.4	inf	inf	no
875	5.0	793.0	0.5	inf	inf	no
876	5.0	793.0	0.55	inf	inf	no
877	5.0	793.0	0.65	inf	inf	no
878	5.0	793.0	0.75	inf	inf	no
879	5.0	793.0	0.8	inf	inf	no
974	6.0	888.0	0.45	inf	inf	no
975	6.0	888.0	0.5	inf	inf	no
976	6.0	888.0	0.6	inf	inf	no
977	6.0	888.0	0.7	inf	inf	no
978	6.0	888.0	0.8	inf	inf	no
979	6.0	888.0	0.85	inf	inf	no
1075	7.0	1009.0	0.55	inf	inf	no
1077	7.0	1009.0	0.75	inf	inf	no
1078	7.0	1009.0	0.8	inf	inf	no
1079	7.0	1009.0	0.9	inf	inf	no
1179	8.0	1157.0	0.95	inf	inf	no
1389	10.0	2919.0	1.15	inf	inf	no
