i	M1	Pi	M2	MWD	Pf	CV?
26	1.0	50.0	0.2	inf	inf	no
27	1.0	50.0	0.25	inf	inf	no
28	1.0	50.0	0.3	inf	inf	no
32	1.0	87.0	0.1	inf	inf	no
33	1.0	87.0	0.15	inf	inf	no
34	1.0	87.0	0.2	inf	inf	no
35	1.0	87.0	0.25	0.34432607045453906	0.05822541557717811	yes
36	1.0	87.0	0.3	0.33037727213	0.1091168954523996	no
40	1.0	149.0	0.1	inf	inf	no
41	1.0	149.0	0.15	0.3639868494679999	0.1926412285021	no
42	1.0	149.0	0.2	0.36139639265500006	0.3156459274595084	no
43	1.0	149.0	0.25	0.359392392222	0.42282091418107437	no
44	1.0	149.0	0.3	0.357748934706	0.523157672687547	no
45	1.0	149.0	0.35	0.356441895959	0.6193315450118343	no
48	1.0	257.0	0.1	0.402250661367	0.32168843648525314	no
49	1.0	257.0	0.15	0.3976703707759999	0.5358691177383355	no
50	1.0	257.0	0.2	0.39447729163800005	0.7424598289196926	no
51	1.0	257.0	0.25	0.39213669365000003	0.9436748977428042	no
52	1.0	257.0	0.3	0.390245987314	1.139429284630016	no
53	1.0	257.0	0.35	0.388621588644	1.329687938190441	no
56	1.0	442.0	0.1	0.44357382963	0.7396470441244015	no
57	1.0	442.0	0.15	0.438103569035	1.1730134161838806	no
58	1.0	442.0	0.2	0.434314864228	1.6016554184163447	no
59	1.0	442.0	0.25	0.431382337835	2.0211292463047035	no
60	1.0	442.0	0.3	0.428995319043	2.430171662358528	no
61	1.0	442.0	0.35	0.427149775887	2.831087345190207	no
62	1.0	442.0	0.4	0.425654856178	3.174269371896649	no
114	1.3	84.0	0.2	inf	inf	no
115	1.3	84.0	0.25	inf	inf	no
116	1.3	84.0	0.3	inf	inf	no
120	1.3	143.0	0.1	inf	inf	no
121	1.3	143.0	0.15	inf	inf	no
122	1.3	143.0	0.2	inf	inf	no
123	1.3	143.0	0.25	0.391411786381449	0.04275848944191822	yes
124	1.3	143.0	0.3	0.3825595944690193	0.07733214651059792	yes
125	1.3	143.0	0.35	0.3697395748069999	0.14363499081908415	no
128	1.3	244.0	0.1	inf	inf	no
129	1.3	244.0	0.15	0.413785582052	0.1441217142839116	no
130	1.3	244.0	0.2	0.410266382704	0.28016638390981974	no
131	1.3	244.0	0.25	0.40767183709699994	0.3884053570873017	no
132	1.3	244.0	0.3	0.405600272477	0.48819525566341093	no
133	1.3	244.0	0.35	0.403765665001	0.582812591716417	no
136	1.3	417.0	0.1	0.463727168834	0.2869151900624807	no
137	1.3	417.0	0.15	0.457776938891	0.49513342175772745	no
138	1.3	417.0	0.2	0.45343466946	0.6946196250425013	no
139	1.3	417.0	0.25	0.450215382615	0.8893129102386653	no
140	1.3	417.0	0.3	0.44753350261499997	1.0789292221263687	no
141	1.3	417.0	0.35	0.445374363078	1.2644832665397974	no
142	1.3	417.0	0.4	0.443561528644	1.027246030473626	no
289	2.0	232.0	0.15	inf	inf	no
290	2.0	232.0	0.2	inf	inf	no
291	2.0	232.0	0.25	inf	inf	no
292	2.0	232.0	0.3	inf	inf	no
293	2.0	232.0	0.35	inf	inf	no
294	2.0	232.0	0.4	inf	inf	no
367	2.3	137.0	0.45	inf	inf	no
764	4.0	421.0	0.35	inf	inf	no
765	4.0	421.0	0.4	inf	inf	no
766	4.0	421.0	0.5	inf	inf	no
767	4.0	421.0	0.55	inf	inf	no
768	4.0	421.0	0.6	inf	inf	no
769	4.0	421.0	0.7	inf	inf	no
868	5.0	459.0	0.75	inf	inf	no
869	5.0	459.0	0.8	inf	inf	no
872	5.0	793.0	0.25	inf	inf	no
873	5.0	793.0	0.3	inf	inf	no
874	5.0	793.0	0.4	inf	inf	no
875	5.0	793.0	0.5	inf	inf	no
876	5.0	793.0	0.55	inf	inf	no
877	5.0	793.0	0.65	inf	inf	no
878	5.0	793.0	0.75	inf	inf	no
879	5.0	793.0	0.8	inf	inf	no
974	6.0	888.0	0.45	inf	inf	no
975	6.0	888.0	0.5	inf	inf	no
976	6.0	888.0	0.6	inf	inf	no
977	6.0	888.0	0.7	inf	inf	no
978	6.0	888.0	0.8	inf	inf	no
979	6.0	888.0	0.85	inf	inf	no
1075	7.0	1009.0	0.55	inf	inf	no
1077	7.0	1009.0	0.75	inf	inf	no
1078	7.0	1009.0	0.8	inf	inf	no
1079	7.0	1009.0	0.9	inf	inf	no
1179	8.0	1157.0	0.95	inf	inf	no
1389	10.0	2919.0	1.15	inf	inf	no
