i	M1	Pi	M2	MWD	Pf	CV?
26	1.0	50.0	0.2	0.3134683892711043	0.06753543026340116	yes
27	1.0	50.0	0.25	0.31157438196112025	0.08346916169954846	yes
28	1.0	50.0	0.3	0.30927805132832686	0.09825854863139917	yes
32	1.0	87.0	0.1	0.340904743521503	0.04518763349075721	yes
33	1.0	87.0	0.15	0.33581424632	0.103578335056932	no
34	1.0	87.0	0.2	0.33350216242400005	0.1618421400666395	no
35	1.0	87.0	0.25	0.331770209767	0.21416611895665263	no
36	1.0	87.0	0.3	0.33037727213	0.2635901619225027	no
40	1.0	149.0	0.1	0.367729117045	0.15679148852957928	no
41	1.0	149.0	0.15	0.3639868494679999	0.2602816705330082	no
42	1.0	149.0	0.2	0.36139639265500006	0.36039591725139153	no
43	1.0	149.0	0.25	0.359392392222	0.4576866742050016	no
44	1.0	149.0	0.3	0.357748934706	0.5522590473810058	no
45	1.0	149.0	0.35	0.356441895959	0.6445740718321507	no
48	1.0	257.0	0.1	0.402250661367	0.3479620940148588	no
49	1.0	257.0	0.15	0.3976703707759999	0.5527237171219527	no
50	1.0	257.0	0.2	0.39447729163800005	0.7552155201979291	no
51	1.0	257.0	0.25	0.39213669365000003	0.9540937412096091	no
52	1.0	257.0	0.3	0.390245987314	1.1483289932274103	no
53	1.0	257.0	0.35	0.388621588644	1.337517611940291	no
56	1.0	442.0	0.1	0.44357382963	0.7471334153961422	no
57	1.0	442.0	0.15	0.438103569035	1.17805087279596	no
58	1.0	442.0	0.2	0.434314864228	1.605526017246138	no
59	1.0	442.0	0.25	0.431382337835	2.0243160738342514	no
60	1.0	442.0	0.3	0.428995319043	2.4329077860050465	no
61	1.0	442.0	0.35	0.427149775887	2.833500248646325	no
62	1.0	442.0	0.4	0.425654856178	3.2190523858949	no
114	1.3	84.0	0.2	0.3513023599843316	0.06531807283807196	yes
115	1.3	84.0	0.25	0.34913431875352857	0.08012702600185048	yes
116	1.3	84.0	0.3	0.3467375218066609	0.09476061645289605	yes
120	1.3	143.0	0.1	0.3848865361508099	0.04259641487183178	yes
121	1.3	143.0	0.15	0.377967694589	0.0841757287644042	no
122	1.3	143.0	0.2	0.375173390914	0.14563701226501077	no
123	1.3	143.0	0.25	0.372968445602	0.19781927607475555	no
124	1.3	143.0	0.3	0.371138717917	0.24648145037657193	no
125	1.3	143.0	0.35	0.3697395748069999	0.29320872466516934	no
128	1.3	244.0	0.1	0.418540381527	0.14071890648715515	no
129	1.3	244.0	0.15	0.413785582052	0.24105964592038492	no
130	1.3	244.0	0.2	0.410266382704	0.3375466841472122	no
131	1.3	244.0	0.25	0.40767183709699994	0.4317909646520537	no
132	1.3	244.0	0.3	0.405600272477	0.523852258869056	no
133	1.3	244.0	0.35	0.403765665001	0.6134748243079475	no
136	1.3	417.0	0.1	0.463727168834	0.3211341695685782	no
137	1.3	417.0	0.15	0.457776938891	0.5163109107793205	no
138	1.3	417.0	0.2	0.45343466946	0.7104149490320489	no
139	1.3	417.0	0.25	0.450215382615	0.9021009939849154	no
140	1.3	417.0	0.3	0.44753350261499997	1.089790131925952	no
141	1.3	417.0	0.35	0.445374363078	1.2739879643071903	no
142	1.3	417.0	0.4	0.443561528644	1.412478622430312	no
289	2.0	232.0	0.15	0.4562661466715396	0.051079206470986176	yes
290	2.0	232.0	0.2	0.4512781434469013	0.07037067414696169	yes
291	2.0	232.0	0.25	0.445735607101538	0.08999052261136414	yes
292	2.0	232.0	0.3	0.44156924304600004	0.1250129446948207	no
293	2.0	232.0	0.35	0.439461188236	0.16454586052622483	no
294	2.0	232.0	0.4	0.437683643543	0.19985300734038705	no
367	2.3	137.0	0.45	inf	inf	no
764	4.0	421.0	0.35	0.7135938543495854	0.09058313028861863	yes
765	4.0	421.0	0.4	inf	inf	no
766	4.0	421.0	0.5	0.7278141169519206	0.08771594427461268	yes
767	4.0	421.0	0.55	0.7333468472615043	0.08486497743486938	yes
768	4.0	421.0	0.6	0.7387876057703361	0.08228364867236472	yes
769	4.0	421.0	0.7	0.7484408187873777	0.08037657023268713	yes
868	5.0	459.0	0.75	0.9248763029315693	0.07646579308543976	yes
869	5.0	459.0	0.8	0.9306257241202068	0.0761547027115605	yes
872	5.0	793.0	0.25	0.8531014501109204	0.0699657205023006	yes
873	5.0	793.0	0.3	0.8494686083344789	0.08556215065694928	yes
874	5.0	793.0	0.4	0.844984419898221	0.11712791827639371	yes
875	5.0	793.0	0.5	0.8672156948048088	0.08795738318778992	yes
876	5.0	793.0	0.55	0.8733503021821094	0.08383089064596629	yes
877	5.0	793.0	0.65	0.8844277842514657	0.07845038371746364	yes
878	5.0	793.0	0.75	0.8939079654160756	0.07736345458555266	yes
879	5.0	793.0	0.8	0.8982351552991132	0.07749927971535882	yes
974	6.0	888.0	0.45	0.90507039652892	0.10347238464978693	no
975	6.0	888.0	0.5	inf	inf	no
976	6.0	888.0	0.6	0.9230027633232126	0.07992728110807913	yes
977	6.0	888.0	0.7	0.9334194085003985	0.07662558179466093	yes
978	6.0	888.0	0.8	0.9428727647530531	0.0762051139030222	yes
979	6.0	888.0	0.85	0.947474858440613	0.07627369022030148	yes
1075	7.0	1009.0	0.55	inf	inf	no
1077	7.0	1009.0	0.75	0.9892504354070838	0.0755479790837101	yes
1078	7.0	1009.0	0.8	0.9939599486857722	0.07536423531025428	yes
1079	7.0	1009.0	0.9	1.0030498803749426	0.07527068376907176	yes
1179	8.0	1157.0	0.95	1.0636257851854958	0.07459042247746239	yes
1389	10.0	2919.0	1.15	1.1615389856520055	0.4340903416644546	yes
